PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
55450,E02004155,2,72,2
55451,E02004155,2,72,2
55452,E02004155,2,72,2
55453,E02004155,2,72,2
55454,E02004155,2,72,2
55455,E02004155,2,72,2
55456,E02004155,2,72,2
55457,E02004155,2,72,2
55458,E02004155,2,72,2
55459,E02004155,2,72,2
55460,E02004155,2,72,2
55461,E02004155,2,72,2
55462,E02004155,2,72,2
55463,E02004155,2,72,2
55464,E02004155,2,72,2
55465,E02004155,2,72,2
55466,E02004155,2,72,2
55467,E02004155,2,72,2
55468,E02004155,2,72,2
55469,E02004155,2,72,5
55470,E02004155,2,72,12
55471,E02004155,2,72,23
55472,E02004155,2,73,2
55473,E02004155,2,73,2
55474,E02004155,2,73,2
55475,E02004155,2,73,2
55476,E02004155,2,73,2
55477,E02004155,2,73,2
55478,E02004155,2,73,2
55479,E02004155,2,73,2
55480,E02004155,2,73,2
55481,E02004155,2,73,2
55482,E02004155,2,73,2
55483,E02004155,2,73,2
55484,E02004155,2,73,2
55485,E02004155,2,73,2
55486,E02004155,2,73,2
55487,E02004155,2,73,2
55488,E02004155,2,73,2
55489,E02004155,2,73,2
55490,E02004155,2,73,2
55491,E02004155,2,73,2
55492,E02004155,2,73,2
55493,E02004155,2,73,2
55494,E02004155,2,73,2
55495,E02004155,2,73,2
55496,E02004155,2,73,2
55497,E02004155,2,73,2
55498,E02004155,2,73,2
55499,E02004155,2,73,2
55500,E02004155,2,73,2
55501,E02004155,2,73,12
55502,E02004155,2,73,16
55503,E02004155,2,74,2
55504,E02004155,2,74,2
55505,E02004155,2,74,2
55506,E02004155,2,74,2
55507,E02004155,2,74,2
55508,E02004155,2,74,2
55509,E02004155,2,74,2
55510,E02004155,2,74,2
55511,E02004155,2,74,2
55512,E02004155,2,74,2
55513,E02004155,2,74,2
55514,E02004155,2,74,2
55515,E02004155,2,74,2
55516,E02004155,2,74,2
55517,E02004155,2,74,2
55518,E02004155,2,74,2
55519,E02004155,2,74,2
55520,E02004155,2,74,2
55521,E02004155,2,74,2
55522,E02004155,2,74,2
55523,E02004155,2,74,2
55524,E02004155,2,74,7
55525,E02004155,2,75,2
55526,E02004155,2,75,2
55527,E02004155,2,75,2
55528,E02004155,2,75,2
55529,E02004155,2,75,2
55530,E02004155,2,75,2
55531,E02004155,2,75,2
55532,E02004155,2,75,2
55533,E02004155,2,75,2
55534,E02004155,2,75,2
55535,E02004155,2,75,2
55536,E02004155,2,75,2
55537,E02004155,2,75,2
55538,E02004155,2,75,2
55539,E02004155,2,75,2
55540,E02004155,2,75,2
55541,E02004155,2,75,2
55542,E02004155,2,75,2
55543,E02004155,2,75,2
55544,E02004155,2,75,2
55545,E02004155,2,75,2
55546,E02004155,2,75,2
55547,E02004155,2,75,2
55548,E02004155,2,75,2
55549,E02004155,2,75,2
55550,E02004155,2,75,2
55551,E02004155,2,75,2
55552,E02004155,2,75,2
55553,E02004155,2,75,2
55554,E02004155,2,75,5
55555,E02004155,2,75,5
55556,E02004155,2,75,19
55557,E02004155,2,76,2
55558,E02004155,2,76,2
55559,E02004155,2,76,2
55560,E02004155,2,76,2
55561,E02004155,2,76,2
55562,E02004155,2,76,2
55563,E02004155,2,76,2
55564,E02004155,2,76,2
55565,E02004155,2,76,2
55566,E02004155,2,76,2
55567,E02004155,2,76,2
55568,E02004155,2,76,2
55569,E02004155,2,76,2
55570,E02004155,2,76,2
55571,E02004155,2,76,2
55572,E02004155,2,76,2
55573,E02004155,2,76,2
55574,E02004155,2,76,2
55575,E02004155,2,76,2
55576,E02004155,2,76,2
55577,E02004155,2,76,2
55578,E02004155,2,76,2
55579,E02004155,2,76,2
55580,E02004155,2,76,2
55581,E02004155,2,76,2
55582,E02004155,2,76,2
55583,E02004155,2,76,2
55584,E02004155,2,76,2
55585,E02004155,2,76,2
55586,E02004155,2,76,2
55587,E02004155,2,76,2
55588,E02004155,2,76,2
55589,E02004155,2,76,2
55590,E02004155,2,76,14
55591,E02004155,2,77,2
55592,E02004155,2,77,2
55593,E02004155,2,77,2
55594,E02004155,2,77,2
55595,E02004155,2,77,2
55596,E02004155,2,77,2
55597,E02004155,2,77,2
55598,E02004155,2,77,2
55599,E02004155,2,77,2
55600,E02004155,2,77,2
55601,E02004155,2,77,2
55602,E02004155,2,77,2
55603,E02004155,2,77,2
55604,E02004155,2,77,2
55605,E02004155,2,77,2
55606,E02004155,2,77,2
55607,E02004155,2,77,2
55608,E02004155,2,77,2
55609,E02004155,2,77,2
55610,E02004155,2,77,2
55611,E02004155,2,77,2
55612,E02004155,2,77,2
55613,E02004155,2,77,2
55614,E02004155,2,77,2
55615,E02004155,2,78,2
55616,E02004155,2,78,2
55617,E02004155,2,78,2
55618,E02004155,2,78,2
55619,E02004155,2,78,2
55620,E02004155,2,78,2
55621,E02004155,2,78,2
55622,E02004155,2,78,2
55623,E02004155,2,78,2
55624,E02004155,2,78,2
55625,E02004155,2,78,2
55626,E02004155,2,78,2
55627,E02004155,2,78,2
55628,E02004155,2,78,2
55629,E02004155,2,78,2
55630,E02004155,2,78,2
55631,E02004155,2,78,2
55632,E02004155,2,78,2
55633,E02004155,2,78,2
55634,E02004155,2,78,2
55635,E02004155,2,78,2
55636,E02004155,2,78,2
55637,E02004155,2,78,2
55638,E02004155,2,78,2
55639,E02004155,2,78,2
55640,E02004155,2,78,2
55641,E02004155,2,78,2
55642,E02004155,2,78,2
55643,E02004155,2,78,2
55644,E02004155,2,78,2
55645,E02004155,2,78,2
55646,E02004155,2,78,2
55647,E02004155,2,78,2
55648,E02004155,2,78,2
55649,E02004155,2,78,2
55650,E02004155,2,78,5
55651,E02004155,2,78,7
55652,E02004155,2,78,9
55653,E02004155,2,79,2
55654,E02004155,2,79,2
55655,E02004155,2,79,2
55656,E02004155,2,79,2
55657,E02004155,2,79,2
55658,E02004155,2,79,2
55659,E02004155,2,79,2
55660,E02004155,2,79,2
55661,E02004155,2,79,2
55662,E02004155,2,79,2
55663,E02004155,2,79,2
55664,E02004155,2,79,2
55665,E02004155,2,79,2
55666,E02004155,2,79,2
55667,E02004155,2,79,2
55668,E02004155,2,79,2
55669,E02004155,2,79,2
55670,E02004155,2,79,2
55671,E02004155,2,79,2
55672,E02004155,2,79,2
55673,E02004155,2,79,2
55674,E02004155,2,79,2
55675,E02004155,2,79,2
55676,E02004155,2,79,2
55677,E02004155,2,79,2
55678,E02004155,2,79,3
55679,E02004155,2,79,5
55680,E02004155,2,79,7
55681,E02004155,2,80,2
55682,E02004155,2,80,2
55683,E02004155,2,80,2
55684,E02004155,2,80,2
55685,E02004155,2,80,2
55686,E02004155,2,80,2
55687,E02004155,2,80,2
55688,E02004155,2,80,2
55689,E02004155,2,80,2
55690,E02004155,2,80,2
55691,E02004155,2,80,2
55692,E02004155,2,80,2
55693,E02004155,2,80,2
55694,E02004155,2,80,2
55695,E02004155,2,80,2
55696,E02004155,2,80,2
55697,E02004155,2,80,2
55698,E02004155,2,80,2
55699,E02004155,2,80,2
55700,E02004155,2,80,2
55701,E02004155,2,80,2
55702,E02004155,2,80,12
55703,E02004155,2,80,15
55704,E02004155,2,81,2
55705,E02004155,2,81,2
55706,E02004155,2,81,2
55707,E02004155,2,81,2
55708,E02004155,2,81,2
55709,E02004155,2,81,2
55710,E02004155,2,81,2
55711,E02004155,2,81,2
55712,E02004155,2,81,2
55713,E02004155,2,81,2
55714,E02004155,2,81,2
55715,E02004155,2,81,2
55716,E02004155,2,81,2
55717,E02004155,2,81,2
55718,E02004155,2,81,2
55719,E02004155,2,81,2
55720,E02004155,2,81,2
55721,E02004155,2,81,2
55722,E02004155,2,81,2
55723,E02004155,2,81,2
55724,E02004155,2,81,2
55725,E02004155,2,81,2
55726,E02004155,2,81,2
55727,E02004155,2,81,2
55728,E02004155,2,81,2
55729,E02004155,2,81,2
55730,E02004155,2,81,2
55731,E02004155,2,81,2
55732,E02004155,2,81,2
55733,E02004155,2,81,2
55734,E02004155,2,81,2
55735,E02004155,2,81,2
55736,E02004155,2,81,2
55737,E02004155,2,81,3
55738,E02004155,2,81,9
55739,E02004155,2,81,9
55740,E02004155,2,81,22
55741,E02004155,2,82,2
55742,E02004155,2,82,2
55743,E02004155,2,82,2
55744,E02004155,2,82,2
55745,E02004155,2,82,2
55746,E02004155,2,82,2
55747,E02004155,2,82,2
55748,E02004155,2,82,2
55749,E02004155,2,82,2
55750,E02004155,2,82,2
55751,E02004155,2,82,2
55752,E02004155,2,82,2
55753,E02004155,2,82,2
55754,E02004155,2,82,2
55755,E02004155,2,82,2
55756,E02004155,2,82,2
55757,E02004155,2,82,2
55758,E02004155,2,82,2
55759,E02004155,2,82,2
55760,E02004155,2,82,2
55761,E02004155,2,82,2
55762,E02004155,2,82,2
55763,E02004155,2,82,2
55764,E02004155,2,82,2
55765,E02004155,2,82,2
55766,E02004155,2,82,2
55767,E02004155,2,82,2
55768,E02004155,2,82,2
55769,E02004155,2,82,2
55770,E02004155,2,82,2
55771,E02004155,2,82,5
55772,E02004155,2,82,5
55773,E02004155,2,82,23
55774,E02004155,2,83,2
55775,E02004155,2,83,2
55776,E02004155,2,83,2
55777,E02004155,2,83,2
55778,E02004155,2,83,2
55779,E02004155,2,83,2
55780,E02004155,2,83,2
55781,E02004155,2,83,2
55782,E02004155,2,83,2
55783,E02004155,2,83,2
55784,E02004155,2,83,2
55785,E02004155,2,83,2
55786,E02004155,2,83,2
55787,E02004155,2,83,2
55788,E02004155,2,83,2
55789,E02004155,2,83,2
55790,E02004155,2,83,2
55791,E02004155,2,83,2
55792,E02004155,2,83,2
55793,E02004155,2,83,2
55794,E02004155,2,83,2
55795,E02004155,2,83,2
55796,E02004155,2,83,2
55797,E02004155,2,83,2
55798,E02004155,2,83,2
55799,E02004155,2,83,2
55800,E02004155,2,83,2
55801,E02004155,2,83,2
55802,E02004155,2,83,2
55803,E02004155,2,83,2
55804,E02004155,2,83,2
55805,E02004155,2,83,2
55806,E02004155,2,83,2
55807,E02004155,2,83,2
55808,E02004155,2,83,2
55809,E02004155,2,83,2
55810,E02004155,2,83,2
55811,E02004155,2,83,2
55812,E02004155,2,83,2
55813,E02004155,2,83,14
55814,E02004155,2,84,2
55815,E02004155,2,84,2
55816,E02004155,2,84,2
55817,E02004155,2,84,2
55818,E02004155,2,84,2
55819,E02004155,2,84,2
55820,E02004155,2,84,2
55821,E02004155,2,84,2
55822,E02004155,2,84,2
55823,E02004155,2,84,2
55824,E02004155,2,84,2
55825,E02004155,2,84,2
55826,E02004155,2,84,2
55827,E02004155,2,84,2
55828,E02004155,2,84,2
55829,E02004155,2,84,2
55830,E02004155,2,84,2
55831,E02004155,2,84,2
55832,E02004155,2,84,2
55833,E02004155,2,84,2
55834,E02004155,2,84,2
55835,E02004155,2,84,2
55836,E02004155,2,84,2
55837,E02004155,2,84,2
55838,E02004155,2,84,2
55839,E02004155,2,84,2
55840,E02004155,2,84,2
55841,E02004155,2,84,2
55842,E02004155,2,84,2
55843,E02004155,2,84,2
55844,E02004155,2,84,10
55845,E02004155,2,85,2
55846,E02004155,2,85,2
55847,E02004155,2,85,2
55848,E02004155,2,85,2
55849,E02004155,2,85,2
55850,E02004155,2,85,2
55851,E02004155,2,85,2
55852,E02004155,2,85,2
55853,E02004155,2,85,2
55854,E02004155,2,85,2
55855,E02004155,2,85,2
55856,E02004155,2,85,2
55857,E02004155,2,85,2
55858,E02004155,2,85,2
55859,E02004155,2,85,2
55860,E02004155,2,85,2
55861,E02004155,2,85,2
55862,E02004155,2,85,2
55863,E02004155,2,85,2
55864,E02004155,2,85,2
55865,E02004155,2,85,2
55866,E02004155,2,85,2
55867,E02004155,2,85,2
55868,E02004155,2,85,2
55869,E02004155,2,85,2
55870,E02004155,2,85,2
55871,E02004155,2,85,2
55872,E02004155,2,85,2
55873,E02004155,2,85,2
55874,E02004155,2,85,7
55875,E02004155,2,85,19
55876,E02004155,2,85,23
55877,E02004155,2,86,2
55878,E02004155,2,86,2
55879,E02004155,2,86,2
55880,E02004155,2,86,2
55881,E02004155,2,86,2
55882,E02004155,2,86,2
55883,E02004155,2,86,2
55884,E02004155,2,86,2
55885,E02004155,2,86,2
55886,E02004155,2,86,2
55887,E02004155,2,86,2
55888,E02004155,2,86,2
55889,E02004155,2,86,2
55890,E02004155,2,86,2
55891,E02004155,2,86,2
55892,E02004155,2,86,2
55893,E02004155,2,86,2
55894,E02004155,2,86,2
55895,E02004155,2,86,2
55896,E02004155,2,86,2
55897,E02004155,2,86,2
55898,E02004155,2,86,2
55899,E02004155,2,86,2
55900,E02004155,2,86,2
55901,E02004155,2,86,2
55902,E02004155,2,86,2
55903,E02004155,2,86,2
55904,E02004155,2,86,2
55905,E02004155,2,86,2
55906,E02004155,2,86,2
55907,E02004155,2,86,2
55908,E02004155,2,86,2
55909,E02004155,2,86,2
55910,E02004155,2,86,2
55911,E02004155,2,86,2
55912,E02004155,2,86,2
55913,E02004155,2,86,2
55914,E02004155,2,86,2
55915,E02004155,2,86,2
55916,E02004155,2,86,2
55917,E02004155,2,86,2
55918,E02004155,2,86,2
55919,E02004155,2,86,2
55920,E02004155,2,86,2
55921,E02004155,2,86,2
55922,E02004155,2,86,2
55923,E02004155,2,86,2
55924,E02004155,2,86,2
55925,E02004155,2,86,2
55926,E02004155,2,86,2
55927,E02004155,2,86,2
55928,E02004155,2,86,2
55929,E02004155,2,86,2
55930,E02004155,2,86,2
55931,E02004155,2,86,2
55932,E02004155,2,86,2
55933,E02004155,2,86,2
55934,E02004155,2,86,2
55935,E02004155,2,86,2
55936,E02004155,2,86,2
55937,E02004155,2,86,2
55938,E02004155,2,86,2
55939,E02004155,2,86,2
55940,E02004155,2,86,2
55941,E02004155,2,86,2
55942,E02004155,2,86,2
55943,E02004155,2,86,2
55944,E02004155,2,86,2
55945,E02004155,2,86,2
55946,E02004155,2,86,2
55947,E02004155,2,86,2
55948,E02004155,2,86,2
55949,E02004155,2,86,2
55950,E02004155,2,86,2
55951,E02004155,2,86,2
55952,E02004155,2,86,2
55953,E02004155,2,86,2
55954,E02004155,2,86,2
55955,E02004155,2,86,2
55956,E02004155,2,86,2
55957,E02004155,2,86,2
55958,E02004155,2,86,2
55959,E02004155,2,86,2
55960,E02004155,2,86,2
55961,E02004155,2,86,2
55962,E02004155,2,86,2
55963,E02004155,2,86,2
55964,E02004155,2,86,2
55965,E02004155,2,86,2
55966,E02004155,2,86,2
55967,E02004155,2,86,2
55968,E02004155,2,86,2
55969,E02004155,2,86,2
55970,E02004155,2,86,2
55971,E02004155,2,86,2
55972,E02004155,2,86,2
55973,E02004155,2,86,2
55974,E02004155,2,86,2
55975,E02004155,2,86,2
55976,E02004155,2,86,2
55977,E02004155,2,86,2
55978,E02004155,2,86,2
55979,E02004155,2,86,2
55980,E02004155,2,86,2
55981,E02004155,2,86,2
55982,E02004155,2,86,2
55983,E02004155,2,86,2
55984,E02004155,2,86,2
55985,E02004155,2,86,2
55986,E02004155,2,86,2
55987,E02004155,2,86,2
55988,E02004155,2,86,2
55989,E02004155,2,86,2
55990,E02004155,2,86,2
55991,E02004155,2,86,2
55992,E02004155,2,86,2
55993,E02004155,2,86,2
55994,E02004155,2,86,2
55995,E02004155,2,86,2
55996,E02004155,2,86,2
55997,E02004155,2,86,2
55998,E02004155,2,86,2
55999,E02004155,2,86,2
56000,E02004155,2,86,2
56001,E02004155,2,86,2
56002,E02004155,2,86,2
56003,E02004155,2,86,2
56004,E02004155,2,86,2
56005,E02004155,2,86,2
56006,E02004155,2,86,2
56007,E02004155,2,86,2
56008,E02004155,2,86,2
56009,E02004155,2,86,2
56010,E02004155,2,86,2
56011,E02004155,2,86,2
56012,E02004155,2,86,2
56013,E02004155,2,86,2
56014,E02004155,2,86,2
56015,E02004155,2,86,2
56016,E02004155,2,86,2
56017,E02004155,2,86,2
56018,E02004155,2,86,2
56019,E02004155,2,86,2
56020,E02004155,2,86,2
56021,E02004155,2,86,2
56022,E02004155,2,86,2
56023,E02004155,2,86,2
56024,E02004155,2,86,2
56025,E02004155,2,86,2
56026,E02004155,2,86,2
56027,E02004155,2,86,2
56028,E02004155,2,86,2
56029,E02004155,2,86,2
56030,E02004155,2,86,2
56031,E02004155,2,86,2
56032,E02004155,2,86,2
56033,E02004155,2,86,2
56034,E02004155,2,86,2
56035,E02004155,2,86,2
56036,E02004155,2,86,2
56037,E02004155,2,86,2
56038,E02004155,2,86,2
56039,E02004155,2,86,2
56040,E02004155,2,86,2
56041,E02004155,2,86,2
56042,E02004155,2,86,2
56043,E02004155,2,86,2
56044,E02004155,2,86,2
56045,E02004155,2,86,2
56046,E02004155,2,86,2
56047,E02004155,2,86,2
56048,E02004155,2,86,2
56049,E02004155,2,86,2
56050,E02004155,2,86,2
56051,E02004155,2,86,2
56052,E02004155,2,86,2
56053,E02004155,2,86,2
56054,E02004155,2,86,2
56055,E02004155,2,86,2
56056,E02004155,2,86,2
56057,E02004155,2,86,2
56058,E02004155,2,86,2
56059,E02004155,2,86,2
56060,E02004155,2,86,2
56061,E02004155,2,86,2
56062,E02004155,2,86,2
56063,E02004155,2,86,2
56064,E02004155,2,86,2
56065,E02004155,2,86,2
56066,E02004155,2,86,2
56067,E02004155,2,86,2
56068,E02004155,2,86,2
56069,E02004155,2,86,2
56070,E02004155,2,86,2
56071,E02004155,2,86,5
56072,E02004155,2,86,5
56073,E02004155,2,86,5
56074,E02004155,2,86,7
56075,E02004155,2,86,9
56076,E02004155,2,86,10
56077,E02004155,2,86,12
56078,E02004155,2,86,16
56079,E02004155,2,86,16
56080,E02004156,1,1,2
56081,E02004156,1,1,2
56082,E02004156,1,1,2
56083,E02004156,1,1,2
56084,E02004156,1,1,2
56085,E02004156,1,1,2
56086,E02004156,1,1,2
56087,E02004156,1,1,2
56088,E02004156,1,1,2
56089,E02004156,1,1,2
56090,E02004156,1,1,2
56091,E02004156,1,1,2
56092,E02004156,1,1,2
56093,E02004156,1,1,2
56094,E02004156,1,1,2
56095,E02004156,1,1,2
56096,E02004156,1,1,2
56097,E02004156,1,1,2
56098,E02004156,1,1,2
56099,E02004156,1,1,2
56100,E02004156,1,1,2
56101,E02004156,1,1,2
56102,E02004156,1,1,2
56103,E02004156,1,1,2
56104,E02004156,1,1,2
56105,E02004156,1,1,2
56106,E02004156,1,1,2
56107,E02004156,1,1,2
56108,E02004156,1,1,2
56109,E02004156,1,1,2
56110,E02004156,1,1,2
56111,E02004156,1,1,2
56112,E02004156,1,1,2
56113,E02004156,1,1,2
56114,E02004156,1,1,2
56115,E02004156,1,1,2
56116,E02004156,1,1,2
56117,E02004156,1,1,2
56118,E02004156,1,1,2
56119,E02004156,1,1,2
56120,E02004156,1,1,2
56121,E02004156,1,1,2
56122,E02004156,1,1,2
56123,E02004156,1,1,5
56124,E02004156,1,1,5
56125,E02004156,1,1,5
56126,E02004156,1,1,8
56127,E02004156,1,1,12
56128,E02004156,1,1,12
56129,E02004156,1,1,15
56130,E02004156,1,1,15
56131,E02004156,1,1,15
56132,E02004156,1,1,22
56133,E02004156,1,2,2
56134,E02004156,1,2,2
56135,E02004156,1,2,2
56136,E02004156,1,2,2
56137,E02004156,1,2,2
56138,E02004156,1,2,2
56139,E02004156,1,2,2
56140,E02004156,1,2,2
56141,E02004156,1,2,2
56142,E02004156,1,2,2
56143,E02004156,1,2,2
56144,E02004156,1,2,2
56145,E02004156,1,2,2
56146,E02004156,1,2,2
56147,E02004156,1,2,2
56148,E02004156,1,2,2
56149,E02004156,1,2,2
56150,E02004156,1,2,2
56151,E02004156,1,2,2
56152,E02004156,1,2,2
56153,E02004156,1,2,2
56154,E02004156,1,2,2
56155,E02004156,1,2,2
56156,E02004156,1,2,2
56157,E02004156,1,2,2
56158,E02004156,1,2,2
56159,E02004156,1,2,2
56160,E02004156,1,2,2
56161,E02004156,1,2,2
56162,E02004156,1,2,2
56163,E02004156,1,2,2
56164,E02004156,1,2,2
56165,E02004156,1,2,2
56166,E02004156,1,2,2
56167,E02004156,1,2,2
56168,E02004156,1,2,2
56169,E02004156,1,2,2
56170,E02004156,1,2,2
56171,E02004156,1,2,2
56172,E02004156,1,2,2
56173,E02004156,1,2,2
56174,E02004156,1,2,2
56175,E02004156,1,2,2
56176,E02004156,1,2,5
56177,E02004156,1,2,5
56178,E02004156,1,2,5
56179,E02004156,1,2,5
56180,E02004156,1,2,12
56181,E02004156,1,2,14
56182,E02004156,1,2,15
56183,E02004156,1,2,15
56184,E02004156,1,2,16
56185,E02004156,1,2,22
56186,E02004156,1,2,23
56187,E02004156,1,2,23
56188,E02004156,1,3,2
56189,E02004156,1,3,2
56190,E02004156,1,3,2
56191,E02004156,1,3,2
56192,E02004156,1,3,2
56193,E02004156,1,3,2
56194,E02004156,1,3,2
56195,E02004156,1,3,2
56196,E02004156,1,3,2
56197,E02004156,1,3,2
56198,E02004156,1,3,2
56199,E02004156,1,3,2
56200,E02004156,1,3,2
56201,E02004156,1,3,2
56202,E02004156,1,3,2
56203,E02004156,1,3,2
56204,E02004156,1,3,2
56205,E02004156,1,3,2
56206,E02004156,1,3,2
56207,E02004156,1,3,2
56208,E02004156,1,3,2
56209,E02004156,1,3,2
56210,E02004156,1,3,2
56211,E02004156,1,3,2
56212,E02004156,1,3,2
56213,E02004156,1,3,3
56214,E02004156,1,3,3
56215,E02004156,1,3,5
56216,E02004156,1,3,5
56217,E02004156,1,3,5
56218,E02004156,1,3,5
56219,E02004156,1,3,9
56220,E02004156,1,3,12
56221,E02004156,1,3,12
56222,E02004156,1,3,12
56223,E02004156,1,3,15
56224,E02004156,1,3,18
56225,E02004156,1,3,23
56226,E02004156,1,4,2
56227,E02004156,1,4,2
56228,E02004156,1,4,2
56229,E02004156,1,4,2
56230,E02004156,1,4,2
56231,E02004156,1,4,2
56232,E02004156,1,4,2
56233,E02004156,1,4,2
56234,E02004156,1,4,2
56235,E02004156,1,4,2
56236,E02004156,1,4,2
56237,E02004156,1,4,2
56238,E02004156,1,4,2
56239,E02004156,1,4,2
56240,E02004156,1,4,2
56241,E02004156,1,4,2
56242,E02004156,1,4,2
56243,E02004156,1,4,2
56244,E02004156,1,4,2
56245,E02004156,1,4,2
56246,E02004156,1,4,2
56247,E02004156,1,4,2
56248,E02004156,1,4,2
56249,E02004156,1,4,2
56250,E02004156,1,4,2
56251,E02004156,1,4,2
56252,E02004156,1,4,2
56253,E02004156,1,4,2
56254,E02004156,1,4,2
56255,E02004156,1,4,3
56256,E02004156,1,4,5
56257,E02004156,1,4,5
56258,E02004156,1,4,5
56259,E02004156,1,4,9
56260,E02004156,1,4,16
56261,E02004156,1,4,22
56262,E02004156,1,4,22
56263,E02004156,1,5,2
56264,E02004156,1,5,2
56265,E02004156,1,5,2
56266,E02004156,1,5,2
56267,E02004156,1,5,2
56268,E02004156,1,5,2
56269,E02004156,1,5,2
56270,E02004156,1,5,2
56271,E02004156,1,5,2
56272,E02004156,1,5,2
56273,E02004156,1,5,2
56274,E02004156,1,5,2
56275,E02004156,1,5,2
56276,E02004156,1,5,2
56277,E02004156,1,5,2
56278,E02004156,1,5,2
56279,E02004156,1,5,2
56280,E02004156,1,5,2
56281,E02004156,1,5,2
56282,E02004156,1,5,2
56283,E02004156,1,5,2
56284,E02004156,1,5,2
56285,E02004156,1,5,2
56286,E02004156,1,5,2
56287,E02004156,1,5,2
56288,E02004156,1,5,2
56289,E02004156,1,5,2
56290,E02004156,1,5,5
56291,E02004156,1,5,5
56292,E02004156,1,5,5
56293,E02004156,1,5,7
56294,E02004156,1,5,9
56295,E02004156,1,5,13
56296,E02004156,1,5,15
56297,E02004156,1,5,16
56298,E02004156,1,5,18
56299,E02004156,1,6,2
56300,E02004156,1,6,2
56301,E02004156,1,6,2
56302,E02004156,1,6,2
56303,E02004156,1,6,2
56304,E02004156,1,6,2
56305,E02004156,1,6,2
56306,E02004156,1,6,2
56307,E02004156,1,6,2
56308,E02004156,1,6,2
56309,E02004156,1,6,2
56310,E02004156,1,6,2
56311,E02004156,1,6,2
56312,E02004156,1,6,2
56313,E02004156,1,6,2
56314,E02004156,1,6,2
56315,E02004156,1,6,2
56316,E02004156,1,6,2
56317,E02004156,1,6,2
56318,E02004156,1,6,2
56319,E02004156,1,6,2
56320,E02004156,1,6,3
56321,E02004156,1,6,5
56322,E02004156,1,6,5
56323,E02004156,1,6,22
56324,E02004156,1,6,23
56325,E02004156,1,7,2
56326,E02004156,1,7,2
56327,E02004156,1,7,2
56328,E02004156,1,7,2
56329,E02004156,1,7,2
56330,E02004156,1,7,2
56331,E02004156,1,7,2
56332,E02004156,1,7,2
56333,E02004156,1,7,2
56334,E02004156,1,7,2
56335,E02004156,1,7,2
56336,E02004156,1,7,2
56337,E02004156,1,7,2
56338,E02004156,1,7,2
56339,E02004156,1,7,2
56340,E02004156,1,7,2
56341,E02004156,1,7,2
56342,E02004156,1,7,2
56343,E02004156,1,7,2
56344,E02004156,1,7,2
56345,E02004156,1,7,2
56346,E02004156,1,7,3
56347,E02004156,1,7,5
56348,E02004156,1,7,5
56349,E02004156,1,7,5
56350,E02004156,1,7,10
56351,E02004156,1,7,12
56352,E02004156,1,7,15
56353,E02004156,1,7,15
56354,E02004156,1,7,16
56355,E02004156,1,7,22
56356,E02004156,1,8,2
56357,E02004156,1,8,2
56358,E02004156,1,8,2
56359,E02004156,1,8,2
56360,E02004156,1,8,2
56361,E02004156,1,8,2
56362,E02004156,1,8,2
56363,E02004156,1,8,2
56364,E02004156,1,8,2
56365,E02004156,1,8,2
56366,E02004156,1,8,2
56367,E02004156,1,8,2
56368,E02004156,1,8,2
56369,E02004156,1,8,2
56370,E02004156,1,8,2
56371,E02004156,1,8,2
56372,E02004156,1,8,2
56373,E02004156,1,8,2
56374,E02004156,1,8,2
56375,E02004156,1,8,2
56376,E02004156,1,8,2
56377,E02004156,1,8,2
56378,E02004156,1,8,2
56379,E02004156,1,8,2
56380,E02004156,1,8,2
56381,E02004156,1,8,5
56382,E02004156,1,8,5
56383,E02004156,1,8,12
56384,E02004156,1,8,15
56385,E02004156,1,8,16
56386,E02004156,1,9,2
56387,E02004156,1,9,2
56388,E02004156,1,9,2
56389,E02004156,1,9,2
56390,E02004156,1,9,2
56391,E02004156,1,9,2
56392,E02004156,1,9,2
56393,E02004156,1,9,2
56394,E02004156,1,9,2
56395,E02004156,1,9,2
56396,E02004156,1,9,2
56397,E02004156,1,9,2
56398,E02004156,1,9,2
56399,E02004156,1,9,2
56400,E02004156,1,9,2
56401,E02004156,1,9,5
56402,E02004156,1,9,5
56403,E02004156,1,9,12
56404,E02004156,1,9,15
56405,E02004156,1,9,22
56406,E02004156,1,10,2
56407,E02004156,1,10,2
56408,E02004156,1,10,2
56409,E02004156,1,10,2
56410,E02004156,1,10,2
56411,E02004156,1,10,2
56412,E02004156,1,10,2
56413,E02004156,1,10,2
56414,E02004156,1,10,2
56415,E02004156,1,10,2
56416,E02004156,1,10,2
56417,E02004156,1,10,2
56418,E02004156,1,10,2
56419,E02004156,1,10,2
56420,E02004156,1,10,5
56421,E02004156,1,10,5
